,phrase,label,sentiment,subjectivity,language,count
Luca Zidane,Luca Zidane,PER,0.00515151515151515,0.1018939393939394,fr,2
Mike Waltz,Mike Waltz,PER,0.08600000000000001,0.08,fr,2
Augustin Ndour,Augustin Ndour,PER,0.25,0.25,fr,2
Puskas Arena de Budapest,Puskas Arena de Budapest,PER,-0.003333333333333324,0.15555555555555556,fr,2
Denise Waelbers,Denise Waelbers,PER,0.16714285714285712,0.5071428571428572,fr,2
Céline Marangé,Céline Marangé,PER,0.0975,0.16666666666666669,fr,2
Paul BIYA,Paul BIYA,PER,0.20666666666666667,0.06666666666666667,fr,2
Emmanuel Macron ,Emmanuel Macron ,PER,0.0615,0.171,fr,2
Audrey Tanguy,Audrey Tanguy,PER,0.055714285714285716,0.20714285714285716,fr,2
Marc Favier,Marc Favier,PER,0.31272727272727274,0.33636363636363636,fr,2
Antonio Muniz,Antonio Muniz,PER,-0.03333333333333333,0.16666666666666666,fr,2
Florian Wirtz,Florian Wirtz,PER,0.22555555555555554,0.22777777777777775,fr,2
Guinndex »,Guinndex »,PER,-0.05333333333333332,0.26666666666666666,fr,2
Michel Renquin,Michel Renquin,PER,0.038888888888888876,0.2777777777777778,fr,2
Éric Zemmour,Éric Zemmour,PER,0.06071428571428572,0.07857142857142857,fr,2
Israël Katz,Israël Katz,PER,0.08750000000000002,0.3225,fr,2
Chahana Takiou,Chahana Takiou,PER,-0.04,0.25,fr,2
Datouo Théodore,Datouo Théodore,PER,0.20666666666666667,0.06666666666666667,fr,2
Denis Sassou,Denis Sassou,PER,0.075,0.05,fr,2
Frédéric Encel,Frédéric Encel,PER,0.092,0.175,fr,2
Charles Lieber,Charles Lieber,PER,0.1475,0.195,fr,2
Abbas Ar,Abbas Ar,PER,-0.0775,0.24375,fr,2
Yan Monplaisir,Yan Monplaisir,PER,0.19666666666666666,0.18333333333333335,fr,2
Aston Villa,Aston Villa,PER,0.08285714285714285,0.19285714285714284,fr,2
Jefri Ibrahim,Jefri Ibrahim,PER,0.06666666666666667,0.19999999999999998,fr,2
KP Sharma Oli,KP Sharma Oli,PER,0.09900000000000002,0.17875000000000002,fr,2
Shehbaz Sharif,Shehbaz Sharif,PER,0.2025,0.2125,fr,2
Christophe Lamfalussy,Christophe Lamfalussy,PER,0.11285714285714286,0.15714285714285717,fr,2
Mario Banushi,Mario Banushi,PER,0.53,0.5,fr,2
Benjamin Wayens,Benjamin Wayens,PER,0.33499999999999996,9.124999999999998,fr,2
Ali Khamenei,Ali Khamenei,PER,0.07753968253968252,0.25833333333333336,fr,2
